month,division,line,day_type,category,count
7/1/2018,A DIVISION,3,1,Track,1
7/1/2018,A DIVISION,3,2,Stations and Structure,1
7/1/2018,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
7/1/2018,A DIVISION,4,1,Signals,1
7/1/2018,A DIVISION,4,1,Stations and Structure,1
7/1/2018,A DIVISION,4,1,Subway Car,1
7/1/2018,A DIVISION,5,1,Signals,1
7/1/2018,A DIVISION,5,1,Subway Car,1
7/1/2018,A DIVISION,5,1,Track,1
7/1/2018,A DIVISION,5,2,Signals,1
7/1/2018,A DIVISION,6,1,Signals,1
7/1/2018,A DIVISION,6,1,Stations and Structure,3
7/1/2018,A DIVISION,7,1,Other,1
7/1/2018,A DIVISION,7,1,Signals,1
7/1/2018,A DIVISION,7,1,Subway Car,1
7/1/2018,A DIVISION,7,1,Track,1
7/1/2018,A DIVISION,7,2,Stations and Structure,1
7/1/2018,B DIVISION,A,1,Signals,1
7/1/2018,B DIVISION,A,1,Stations and Structure,1
7/1/2018,B DIVISION,A,1,Track,1
7/1/2018,B DIVISION,A,2,Persons on Trackbed/Police/Medical,1
7/1/2018,B DIVISION,A,2,Stations and Structure,1
7/1/2018,B DIVISION,B,1,Stations and Structure,1
7/1/2018,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
7/1/2018,B DIVISION,D,1,Signals,1
7/1/2018,B DIVISION,D,1,Stations and Structure,1
7/1/2018,B DIVISION,D,1,Track,1
7/1/2018,B DIVISION,E,1,Persons on Trackbed/Police/Medical,2
7/1/2018,B DIVISION,E,1,Signals,3
7/1/2018,B DIVISION,E,1,Stations and Structure,2
7/1/2018,B DIVISION,E,1,Track,1
7/1/2018,B DIVISION,F,1,Other,1
7/1/2018,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
7/1/2018,B DIVISION,F,1,Signals,2
7/1/2018,B DIVISION,F,1,Track,1
7/1/2018,B DIVISION,F,2,Signals,1
7/1/2018,B DIVISION,F,2,Stations and Structure,1
7/1/2018,B DIVISION,G,2,Persons on Trackbed/Police/Medical,1
7/1/2018,B DIVISION,JZ,1,Other,1
7/1/2018,B DIVISION,L,1,Signals,1
7/1/2018,B DIVISION,L,1,Stations and Structure,2
7/1/2018,B DIVISION,L,1,Subway Car,1
7/1/2018,B DIVISION,M,1,Other,1
7/1/2018,B DIVISION,M,1,Signals,1
7/1/2018,B DIVISION,M,1,Stations and Structure,1
7/1/2018,B DIVISION,M,1,Track,1
7/1/2018,B DIVISION,N,1,Other,1
7/1/2018,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
7/1/2018,B DIVISION,N,1,Signals,1
7/1/2018,B DIVISION,N,1,Stations and Structure,1
7/1/2018,B DIVISION,N,1,Subway Car,1
7/1/2018,B DIVISION,N,1,Track,1
7/1/2018,B DIVISION,Q,1,Signals,1
7/1/2018,B DIVISION,R,1,Other,2
7/1/2018,B DIVISION,R,1,Persons on Trackbed/Police/Medical,2
7/1/2018,B DIVISION,R,1,Signals,2
7/1/2018,Systemwide,Systemwide,1,Other,8
7/1/2018,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,10
7/1/2018,Systemwide,Systemwide,1,Signals,19
7/1/2018,Systemwide,Systemwide,1,Stations and Structure,15
7/1/2018,Systemwide,Systemwide,1,Subway Car,6
7/1/2018,Systemwide,Systemwide,1,Track,11
7/1/2018,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,2
7/1/2018,Systemwide,Systemwide,2,Signals,2
7/1/2018,Systemwide,Systemwide,2,Stations and Structure,5
8/1/2018,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
8/1/2018,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
8/1/2018,A DIVISION,2,1,Subway Car,1
8/1/2018,A DIVISION,3,1,Signals,2
8/1/2018,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
8/1/2018,A DIVISION,4,1,Signals,2
8/1/2018,A DIVISION,4,2,Stations and Structure,1
8/1/2018,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
8/1/2018,A DIVISION,5,1,Signals,2
8/1/2018,A DIVISION,5,1,Track,1
8/1/2018,A DIVISION,6,1,Other,1
8/1/2018,A DIVISION,6,1,Track,1
8/1/2018,A DIVISION,7,1,Other,1
8/1/2018,A DIVISION,7,1,Signals,6
8/1/2018,A DIVISION,7,1,Stations and Structure,1
8/1/2018,A DIVISION,7,1,Track,2
8/1/2018,A DIVISION,7,2,Signals,1
8/1/2018,A DIVISION,7,2,Signals,2
8/1/2018,B DIVISION,A,1,Signals,4
8/1/2018,B DIVISION,A,1,Subway Car,1
8/1/2018,B DIVISION,A,1,Track,1
8/1/2018,B DIVISION,A,2,Signals,1
8/1/2018,B DIVISION,B,1,Stations and Structure,1
8/1/2018,B DIVISION,B,1,Track,1
8/1/2018,B DIVISION,C,1,Signals,1
8/1/2018,B DIVISION,D,1,Other,1
8/1/2018,B DIVISION,D,1,Signals,2
8/1/2018,B DIVISION,D,1,Stations and Structure,2
8/1/2018,B DIVISION,D,1,Track,1
8/1/2018,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
8/1/2018,B DIVISION,E,1,Track,2
8/1/2018,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
8/1/2018,B DIVISION,F,1,Signals,1
8/1/2018,B DIVISION,F,1,Subway Car,1
8/1/2018,B DIVISION,L,2,Signals,1
8/1/2018,B DIVISION,L,2,Track,1
8/1/2018,B DIVISION,M,1,Signals,1
8/1/2018,B DIVISION,M,1,Subway Car,1
8/1/2018,B DIVISION,M,1,Track,1
8/1/2018,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
8/1/2018,B DIVISION,N,1,Signals,4
8/1/2018,B DIVISION,N,1,Stations and Structure,1
8/1/2018,B DIVISION,N,1,Subway Car,1
8/1/2018,B DIVISION,N,1,Track,2
8/1/2018,B DIVISION,Q,1,Other,2
8/1/2018,B DIVISION,R,1,Signals,2
8/1/2018,B DIVISION,R,2,Persons on Trackbed/Police/Medical,1
8/1/2018,Systemwide,Systemwide,1,Other,5
8/1/2018,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,8
8/1/2018,Systemwide,Systemwide,1,Signals,27
8/1/2018,Systemwide,Systemwide,1,Stations and Structure,5
8/1/2018,Systemwide,Systemwide,1,Subway Car,5
8/1/2018,Systemwide,Systemwide,1,Track,12
8/1/2018,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
8/1/2018,Systemwide,Systemwide,2,Signals,6
8/1/2018,Systemwide,Systemwide,2,Stations and Structure,1
8/1/2018,Systemwide,Systemwide,2,Track,1
9/1/2018,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
9/1/2018,A DIVISION,1,1,Signals,1
9/1/2018,A DIVISION,1,1,Track,1
9/1/2018,A DIVISION,2,1,Other,1
9/1/2018,A DIVISION,2,1,Persons on Trackbed/Police/Medical,3
9/1/2018,A DIVISION,2,1,Signals,1
9/1/2018,A DIVISION,3,1,Stations and Structure,1
9/1/2018,A DIVISION,3,1,Track,1
9/1/2018,A DIVISION,4,1,Signals,1
9/1/2018,A DIVISION,4,1,Subway Car,1
9/1/2018,A DIVISION,4,2,Other,1
9/1/2018,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
9/1/2018,A DIVISION,5,1,Signals,3
9/1/2018,A DIVISION,5,1,Stations and Structure,2
9/1/2018,A DIVISION,6,1,Subway Car,1
9/1/2018,A DIVISION,7,1,Other,1
9/1/2018,A DIVISION,7,1,Stations and Structure,1
9/1/2018,B DIVISION,A,1,Persons on Trackbed/Police/Medical,2
9/1/2018,B DIVISION,A,1,Subway Car,1
9/1/2018,B DIVISION,A,2,Signals,2
9/1/2018,B DIVISION,B,1,Signals,1
9/1/2018,B DIVISION,C,1,Signals,1
9/1/2018,B DIVISION,C,2,Persons on Trackbed/Police/Medical,1
9/1/2018,B DIVISION,C,2,Signals,1
9/1/2018,B DIVISION,D,1,Signals,1
9/1/2018,B DIVISION,D,1,Stations and Structure,2
9/1/2018,B DIVISION,D,2,Stations and Structure,1
9/1/2018,B DIVISION,E,1,Signals,4
9/1/2018,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
9/1/2018,B DIVISION,F,2,Track,1
9/1/2018,B DIVISION,JZ,1,Signals,1
9/1/2018,B DIVISION,L,2,Signals,1
9/1/2018,B DIVISION,M,1,Stations and Structure,1
9/1/2018,B DIVISION,M,1,Subway Car,1
9/1/2018,B DIVISION,N,1,Signals,1
9/1/2018,B DIVISION,N,1,Track,2
9/1/2018,B DIVISION,N,2,Track,1
9/1/2018,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,2
9/1/2018,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
9/1/2018,B DIVISION,R,1,Signals,1
9/1/2018,B DIVISION,R,1,Track,1
9/1/2018,Systemwide,Systemwide,1,Other,2
9/1/2018,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,11
9/1/2018,Systemwide,Systemwide,1,Signals,16
9/1/2018,Systemwide,Systemwide,1,Stations and Structure,7
9/1/2018,Systemwide,Systemwide,1,Subway Car,4
9/1/2018,Systemwide,Systemwide,1,Track,5
9/1/2018,Systemwide,Systemwide,2,Other,1
9/1/2018,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,2
9/1/2018,Systemwide,Systemwide,2,Signals,4
9/1/2018,Systemwide,Systemwide,2,Stations and Structure,1
9/1/2018,Systemwide,Systemwide,2,Track,2
10/1/2018,A DIVISION,1,1,Other,1
10/1/2018,A DIVISION,1,1,Persons on Trackbed/Police/Medical,3
10/1/2018,A DIVISION,2,1,Signals,2
10/1/2018,A DIVISION,2,1,Track,1
10/1/2018,A DIVISION,2,2,Other,1
10/1/2018,A DIVISION,3,1,Signals,1
10/1/2018,A DIVISION,3,1,Stations and Structure,1
10/1/2018,A DIVISION,3,1,Track,1
10/1/2018,A DIVISION,4,1,Other,2
10/1/2018,A DIVISION,4,1,Signals,2
10/1/2018,A DIVISION,4,1,Track,1
10/1/2018,A DIVISION,4,2,Subway Car,1
10/1/2018,A DIVISION,5,1,Signals,1
10/1/2018,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
10/1/2018,A DIVISION,6,1,Signals,1
10/1/2018,A DIVISION,6,1,Track,2
10/1/2018,A DIVISION,6,2,Persons on Trackbed/Police/Medical,2
10/1/2018,A DIVISION,7,1,Signals,1
10/1/2018,A DIVISION,7,1,Track,1
10/1/2018,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
10/1/2018,B DIVISION,A,1,Signals,1
10/1/2018,B DIVISION,B,1,Signals,1
10/1/2018,B DIVISION,B,1,Subway Car,1
10/1/2018,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
10/1/2018,B DIVISION,C,1,Signals,1
10/1/2018,B DIVISION,C,1,Track,1
10/1/2018,B DIVISION,D,1,Signals,2
10/1/2018,B DIVISION,E,1,Other,1
10/1/2018,B DIVISION,E,1,Signals,2
10/1/2018,B DIVISION,E,2,Track,1
10/1/2018,B DIVISION,F,1,Other,1
10/1/2018,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
10/1/2018,B DIVISION,F,1,Stations and Structure,1
10/1/2018,B DIVISION,F,1,Subway Car,1
10/1/2018,B DIVISION,G,1,Persons on Trackbed/Police/Medical,1
10/1/2018,B DIVISION,JZ,1,Track,1
10/1/2018,B DIVISION,M,1,Signals,2
10/1/2018,B DIVISION,M,2,Other,1
10/1/2018,B DIVISION,M,2,Track,1
10/1/2018,B DIVISION,N,1,Signals,2
10/1/2018,B DIVISION,N,1,Stations and Structure,1
10/1/2018,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
10/1/2018,B DIVISION,Q,1,Signals,4
10/1/2018,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
10/1/2018,Systemwide,Systemwide,1,Other,5
10/1/2018,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,11
10/1/2018,Systemwide,Systemwide,1,Signals,23
10/1/2018,Systemwide,Systemwide,1,Stations and Structure,3
10/1/2018,Systemwide,Systemwide,1,Subway Car,2
10/1/2018,Systemwide,Systemwide,1,Track,8
10/1/2018,Systemwide,Systemwide,2,Other,2
10/1/2018,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,2
10/1/2018,Systemwide,Systemwide,2,Subway Car,1
10/1/2018,Systemwide,Systemwide,2,Track,2
11/1/2018,A DIVISION,1,1,Track,1
11/1/2018,A DIVISION,1,2,Track,1
11/1/2018,A DIVISION,2,1,Other,1
11/1/2018,A DIVISION,2,1,Persons on Trackbed/Police/Medical,4
11/1/2018,A DIVISION,2,1,Signals,2
11/1/2018,A DIVISION,2,2,Stations and Structure,1
11/1/2018,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
11/1/2018,A DIVISION,3,1,Signals,3
11/1/2018,A DIVISION,4,1,Other,1
11/1/2018,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
11/1/2018,A DIVISION,4,1,Signals,3
11/1/2018,A DIVISION,4,1,Subway Car,1
11/1/2018,A DIVISION,4,2,Signals,1
11/1/2018,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
11/1/2018,A DIVISION,5,1,Signals,2
11/1/2018,A DIVISION,6,1,Other,1
11/1/2018,A DIVISION,6,1,Track,4
11/1/2018,A DIVISION,7,1,Other,1
11/1/2018,A DIVISION,7,1,Persons on Trackbed/Police/Medical,5
11/1/2018,A DIVISION,7,1,Signals,2
11/1/2018,A DIVISION,7,1,Subway Car,1
11/1/2018,A DIVISION,7,1,Track,1
11/1/2018,B DIVISION,A,1,Other,1
11/1/2018,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
11/1/2018,B DIVISION,A,2,Other,1
11/1/2018,B DIVISION,B,1,Other,1
11/1/2018,B DIVISION,C,1,Track,1
11/1/2018,B DIVISION,C,2,Signals,1
11/1/2018,B DIVISION,D,1,Other,1
11/1/2018,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
11/1/2018,B DIVISION,D,1,Signals,1
11/1/2018,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
11/1/2018,B DIVISION,E,1,Signals,2
11/1/2018,B DIVISION,F,1,Signals,1
11/1/2018,B DIVISION,F,1,Track,2
11/1/2018,B DIVISION,JZ,1,Other,1
11/1/2018,B DIVISION,JZ,1,Persons on Trackbed/Police/Medical,1
11/1/2018,B DIVISION,JZ,1,Track,1
11/1/2018,B DIVISION,L,1,Signals,1
11/1/2018,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
11/1/2018,B DIVISION,N,1,Signals,5
11/1/2018,B DIVISION,N,1,Subway Car,1
11/1/2018,B DIVISION,Q,1,Signals,2
11/1/2018,B DIVISION,Q,1,Track,1
11/1/2018,B DIVISION,R,1,Stations and Structure,1
11/1/2018,B DIVISION,R,1,Subway Car,2
11/1/2018,B DIVISION,R,2,Stations and Structure,1
11/1/2018,Systemwide,Systemwide,1,Other,8
11/1/2018,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,18
11/1/2018,Systemwide,Systemwide,1,Signals,24
11/1/2018,Systemwide,Systemwide,1,Stations and Structure,1
11/1/2018,Systemwide,Systemwide,1,Subway Car,5
11/1/2018,Systemwide,Systemwide,1,Track,11
11/1/2018,Systemwide,Systemwide,2,Other,1
11/1/2018,Systemwide,Systemwide,2,Signals,2
11/1/2018,Systemwide,Systemwide,2,Stations and Structure,2
11/1/2018,Systemwide,Systemwide,2,Track,1
12/1/2018,A DIVISION,1,1,Persons on Trackbed/Police/Medical,3
12/1/2018,A DIVISION,1,1,Track,1
12/1/2018,A DIVISION,2,1,Other,1
12/1/2018,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
12/1/2018,A DIVISION,2,1,Signals,2
12/1/2018,A DIVISION,2,1,Stations and Structure,1
12/1/2018,A DIVISION,2,2,Other,1
12/1/2018,A DIVISION,2,2,Track,1
12/1/2018,A DIVISION,3,1,Signals,2
12/1/2018,A DIVISION,3,1,Track,2
12/1/2018,A DIVISION,4,1,Other,2
12/1/2018,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
12/1/2018,A DIVISION,4,1,Signals,2
12/1/2018,A DIVISION,4,1,Track,1
12/1/2018,A DIVISION,4,2,Track,1
12/1/2018,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
12/1/2018,A DIVISION,5,1,Signals,1
12/1/2018,A DIVISION,5,2,Track,1
12/1/2018,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
12/1/2018,A DIVISION,7,1,Other,1
12/1/2018,A DIVISION,7,1,Subway Car,1
12/1/2018,A DIVISION,7,2,Stations and Structure,1
12/1/2018,B DIVISION,A,1,Track,2
12/1/2018,B DIVISION,B,1,Persons on Trackbed/Police/Medical,1
12/1/2018,B DIVISION,B,1,Signals,1
12/1/2018,B DIVISION,B,1,Subway Car,1
12/1/2018,B DIVISION,B,1,Track,1
12/1/2018,B DIVISION,C,1,Other,1
12/1/2018,B DIVISION,C,1,Signals,1
12/1/2018,B DIVISION,D,1,Other,1
12/1/2018,B DIVISION,D,2,Persons on Trackbed/Police/Medical,1
12/1/2018,B DIVISION,E,1,Persons on Trackbed/Police/Medical,2
12/1/2018,B DIVISION,F,1,Other,1
12/1/2018,B DIVISION,F,1,Persons on Trackbed/Police/Medical,2
12/1/2018,B DIVISION,F,1,Signals,1
12/1/2018,B DIVISION,F,1,Track,3
12/1/2018,B DIVISION,G,1,Signals,1
12/1/2018,B DIVISION,L,1,Signals,1
12/1/2018,B DIVISION,L,1,Subway Car,1
12/1/2018,B DIVISION,L,2,Signals,1
12/1/2018,B DIVISION,M,1,Other,1
12/1/2018,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
12/1/2018,B DIVISION,N,1,Signals,1
12/1/2018,B DIVISION,N,1,Subway Car,1
12/1/2018,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
12/1/2018,B DIVISION,R,1,Track,1
12/1/2018,B DIVISION,R,2,Stations and Structure,1
12/1/2018,Systemwide,Systemwide,1,Other,8
12/1/2018,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,15
12/1/2018,Systemwide,Systemwide,1,Signals,13
12/1/2018,Systemwide,Systemwide,1,Stations and Structure,1
12/1/2018,Systemwide,Systemwide,1,Subway Car,4
12/1/2018,Systemwide,Systemwide,1,Track,11
12/1/2018,Systemwide,Systemwide,2,Other,1
12/1/2018,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
12/1/2018,Systemwide,Systemwide,2,Signals,1
12/1/2018,Systemwide,Systemwide,2,Stations and Structure,2
12/1/2018,Systemwide,Systemwide,2,Track,3
1/1/2019,A DIVISION,1,1,Other,2
1/1/2019,A DIVISION,2,1,Subway Car,1
1/1/2019,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
1/1/2019,A DIVISION,4,1,Signals,4
1/1/2019,A DIVISION,4,1,Track,1
1/1/2019,A DIVISION,4,2,Other,1
1/1/2019,A DIVISION,5,1,Persons on Trackbed/Police/Medical,3
1/1/2019,A DIVISION,5,1,Signals,1
1/1/2019,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
1/1/2019,A DIVISION,6,1,Signals,2
1/1/2019,A DIVISION,6,1,Track,1
1/1/2019,A DIVISION,6,2,Persons on Trackbed/Police/Medical,1
1/1/2019,A DIVISION,7,1,Other,1
1/1/2019,A DIVISION,7,1,Signals,2
1/1/2019,A DIVISION,7,1,Subway Car,1
1/1/2019,B DIVISION,A,1,Signals,1
1/1/2019,B DIVISION,A,1,Subway Car,1
1/1/2019,B DIVISION,A,1,Track,1
1/1/2019,B DIVISION,A,2,Other,1
1/1/2019,B DIVISION,B,1,Other,1
1/1/2019,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
1/1/2019,B DIVISION,D,1,Signals,3
1/1/2019,B DIVISION,D,1,Stations and Structure,1
1/1/2019,B DIVISION,D,1,Subway Car,1
1/1/2019,B DIVISION,D,2,Track,1
1/1/2019,B DIVISION,E,1,Track,1
1/1/2019,B DIVISION,E,2,Other,1
1/1/2019,B DIVISION,F,1,Other,3
1/1/2019,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
1/1/2019,B DIVISION,F,1,Signals,1
1/1/2019,B DIVISION,F,1,Track,1
1/1/2019,B DIVISION,JZ,1,Persons on Trackbed/Police/Medical,1
1/1/2019,B DIVISION,JZ,1,Track,1
1/1/2019,B DIVISION,L,1,Other,1
1/1/2019,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
1/1/2019,B DIVISION,L,1,Signals,1
1/1/2019,B DIVISION,L,2,Signals,1
1/1/2019,B DIVISION,L,2,Stations and Structure,1
1/1/2019,B DIVISION,M,1,Other,1
1/1/2019,B DIVISION,N,1,Other,3
1/1/2019,B DIVISION,N,1,Subway Car,1
1/1/2019,B DIVISION,Q,1,Other,1
1/1/2019,B DIVISION,R,1,Signals,1
1/1/2019,B DIVISION,R,1,Track,1
1/1/2019,Systemwide,Systemwide,1,Other,13
1/1/2019,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,10
1/1/2019,Systemwide,Systemwide,1,Signals,16
1/1/2019,Systemwide,Systemwide,1,Stations and Structure,1
1/1/2019,Systemwide,Systemwide,1,Subway Car,5
1/1/2019,Systemwide,Systemwide,1,Track,7
1/1/2019,Systemwide,Systemwide,2,Other,3
1/1/2019,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
1/1/2019,Systemwide,Systemwide,2,Signals,1
1/1/2019,Systemwide,Systemwide,2,Stations and Structure,1
1/1/2019,Systemwide,Systemwide,2,Track,1
2/1/2019,A DIVISION,1,1,Other,1
2/1/2019,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
2/1/2019,A DIVISION,2,1,Signals,1
2/1/2019,A DIVISION,2,1,Stations and Structure,1
2/1/2019,A DIVISION,2,2,Track,1
2/1/2019,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
2/1/2019,A DIVISION,3,2,Persons on Trackbed/Police/Medical,1
2/1/2019,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
2/1/2019,A DIVISION,4,1,Signals,3
2/1/2019,A DIVISION,4,1,Stations and Structure,1
2/1/2019,A DIVISION,4,1,Subway Car,1
2/1/2019,A DIVISION,4,1,Track,2
2/1/2019,A DIVISION,5,1,Signals,1
2/1/2019,A DIVISION,5,1,Stations and Structure,1
2/1/2019,A DIVISION,5,1,Subway Car,1
2/1/2019,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
2/1/2019,A DIVISION,6,1,Signals,1
2/1/2019,A DIVISION,6,1,Track,1
2/1/2019,A DIVISION,6,2,Persons on Trackbed/Police/Medical,1
2/1/2019,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
2/1/2019,A DIVISION,7,1,Subway Car,1
2/1/2019,B DIVISION,A,1,Signals,3
2/1/2019,B DIVISION,A,1,Track,1
2/1/2019,B DIVISION,B,1,Signals,2
2/1/2019,B DIVISION,D,1,Persons on Trackbed/Police/Medical,2
2/1/2019,B DIVISION,D,1,Signals,1
2/1/2019,B DIVISION,E,1,Signals,1
2/1/2019,B DIVISION,F,1,Other,1
2/1/2019,B DIVISION,F,1,Persons on Trackbed/Police/Medical,2
2/1/2019,B DIVISION,F,1,Signals,1
2/1/2019,B DIVISION,JZ,1,Other,1
2/1/2019,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
2/1/2019,B DIVISION,L,1,Stations and Structure,1
2/1/2019,B DIVISION,M,1,Signals,1
2/1/2019,B DIVISION,N,1,Signals,2
2/1/2019,B DIVISION,Q,1,Other,1
2/1/2019,B DIVISION,Q,1,Signals,1
2/1/2019,B DIVISION,Q,1,Track,1
2/1/2019,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
2/1/2019,B DIVISION,R,1,Signals,1
2/1/2019,Systemwide,Systemwide,1,Other,4
2/1/2019,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,12
2/1/2019,Systemwide,Systemwide,1,Signals,19
2/1/2019,Systemwide,Systemwide,1,Stations and Structure,4
2/1/2019,Systemwide,Systemwide,1,Subway Car,3
2/1/2019,Systemwide,Systemwide,1,Track,5
2/1/2019,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,2
2/1/2019,Systemwide,Systemwide,2,Track,1
3/1/2019,A DIVISION,1,1,Other,1
3/1/2019,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
3/1/2019,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
3/1/2019,A DIVISION,2,1,Signals,2
3/1/2019,A DIVISION,3,1,Signals,2
3/1/2019,A DIVISION,3,1,Subway Car,1
3/1/2019,A DIVISION,3,1,Track,1
3/1/2019,A DIVISION,4,1,Other,1
3/1/2019,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
3/1/2019,A DIVISION,4,1,Signals,1
3/1/2019,A DIVISION,4,2,Signals,1
3/1/2019,A DIVISION,5,1,Other,1
3/1/2019,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
3/1/2019,A DIVISION,5,1,Signals,2
3/1/2019,A DIVISION,5,1,Subway Car,1
3/1/2019,A DIVISION,6,1,Other,1
3/1/2019,A DIVISION,6,1,Persons on Trackbed/Police/Medical,3
3/1/2019,A DIVISION,6,1,Track,3
3/1/2019,A DIVISION,7,1,Other,1
3/1/2019,A DIVISION,7,1,Signals,1
3/1/2019,A DIVISION,7,1,Stations and Structure,1
3/1/2019,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
3/1/2019,B DIVISION,B,1,Stations and Structure,1
3/1/2019,B DIVISION,B,1,Track,1
3/1/2019,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
3/1/2019,B DIVISION,C,1,Signals,1
3/1/2019,B DIVISION,C,1,Track,1
3/1/2019,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
3/1/2019,B DIVISION,D,1,Signals,1
3/1/2019,B DIVISION,D,2,Other,1
3/1/2019,B DIVISION,E,1,Other,1
3/1/2019,B DIVISION,F,1,Persons on Trackbed/Police/Medical,2
3/1/2019,B DIVISION,JZ,1,Other,1
3/1/2019,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
3/1/2019,B DIVISION,L,1,Stations and Structure,1
3/1/2019,B DIVISION,L,1,Subway Car,1
3/1/2019,B DIVISION,M,2,Other,1
3/1/2019,B DIVISION,N,1,Other,1
3/1/2019,B DIVISION,N,1,Signals,1
3/1/2019,B DIVISION,N,1,Track,1
3/1/2019,B DIVISION,Q,1,Other,1
3/1/2019,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,2
3/1/2019,B DIVISION,Q,1,Signals,1
3/1/2019,Systemwide,Systemwide,1,Other,9
3/1/2019,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,16
3/1/2019,Systemwide,Systemwide,1,Signals,12
3/1/2019,Systemwide,Systemwide,1,Stations and Structure,3
3/1/2019,Systemwide,Systemwide,1,Subway Car,3
3/1/2019,Systemwide,Systemwide,1,Track,7
3/1/2019,Systemwide,Systemwide,2,Other,2
3/1/2019,Systemwide,Systemwide,2,Signals,1
4/1/2019,A DIVISION,1,1,Signals,1
4/1/2019,A DIVISION,1,1,Subway Car,1
4/1/2019,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
4/1/2019,A DIVISION,2,1,Signals,1
4/1/2019,A DIVISION,2,1,Track,1
4/1/2019,A DIVISION,3,1,Persons on Trackbed/Police/Medical,2
4/1/2019,A DIVISION,3,2,Persons on Trackbed/Police/Medical,1
4/1/2019,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
4/1/2019,A DIVISION,5,1,Other,1
